785,-15,-15
786,-15,-12
787,-15,-9
788,-15,-6
789,-15,-3
790,-15,0
791,-15,3
792,-15,6
793,-15,9
794,-15,12
795,-15,15
796,-15,18
797,-15,21
798,-15,24
799,-15,27
800,-15,30
801,-15,33
802,-15,36
803,-15,39
804,-15,42
805,-15,45
806,-12,-45
807,-12,-42
808,-12,-39
809,-12,-36
810,-12,-33
811,-12,-30
812,-12,-27
813,-12,-24
814,-12,-21
815,-12,-18
816,-12,-15
817,-12,-12
818,-12,-9
819,-12,-6
820,-12,-3
821,-12,0
822,-12,3
823,-12,6
824,-12,9
825,-12,12
826,-12,15
827,-12,18
828,-12,21
829,-12,24
830,-12,27
831,-12,30
832,-12,33
833,-12,36
834,-12,39
835,-12,42
836,-12,45
837,-9,-45
838,-9,-42
839,-9,-39
840,-9,-36
841,-9,-33
842,-9,-30
843,-9,-27
844,-9,-24
845,-9,-21
846,-9,-18
847,-9,-15
848,-9,-12
849,-9,-9
850,-9,-6
851,-9,-3
852,-9,0
853,-9,3
854,-9,6
855,-9,9
856,-9,12
857,-9,15
858,-9,18
859,-9,21
860,-9,24
861,-9,27
862,-9,30
863,-9,33
864,-9,36
865,-9,39
866,-9,42
867,-9,45
868,-6,-45
869,-6,-42
870,-6,-39
871,-6,-36
872,-6,-33
873,-6,-30
874,-6,-27
875,-6,-24
876,-6,-21
877,-6,-18
878,-6,-15
879,-6,-12
880,-6,-9
881,-6,-6
882,-6,-3
883,-6,0
884,-6,3
885,-6,6
886,-6,9
887,-6,12
888,-6,15
889,-6,18
890,-6,21
891,-6,24
892,-6,27
893,-6,30
894,-6,33
895,-6,36
896,-6,39
897,-6,42
898,-6,45
899,-3,-45
900,-3,-42
901,-3,-39
902,-3,-36
903,-3,-33
904,-3,-30
905,-3,-27
906,-3,-24
907,-3,-21
908,-3,-18
909,-3,-15
910,-3,-12
911,-3,-9
912,-3,-6
913,-3,-3
914,-3,0
915,-3,3
916,-3,6
917,-3,9
918,-3,12
919,-3,15
920,-3,18
921,-3,21
922,-3,24
923,-3,27
924,-3,30
925,-3,33
926,-3,36
927,-3,39
928,-3,42
929,-3,45
930,0,-45
931,0,-42
932,0,-39
933,0,-36
934,0,-33
935,0,-30
936,0,-27
937,0,-24
938,0,-21
939,0,-18
940,0,-15
941,0,-12
942,0,-9
943,0,-6
944,0,-3
945,0,0
946,0,3
947,0,6
948,0,9
949,0,12
950,0,15
951,0,18
952,0,21
953,0,24
954,0,27
955,0,30
956,0,33
957,0,36
958,0,39
959,0,42
960,0,45
961,3,-45
962,3,-42
963,3,-39
964,3,-36
965,3,-33
966,3,-30
967,3,-27
968,3,-24
969,3,-21
970,3,-18
971,3,-15
972,3,-12
973,3,-9
974,3,-6
975,3,-3
976,3,0
977,3,3
978,3,6
979,3,9
980,3,12
981,3,15
982,3,18
983,3,21
984,3,24
985,3,27
986,3,30
987,3,33
988,3,36
989,3,39
990,3,42
991,3,45
992,6,-45
993,6,-42
994,6,-39
995,6,-36
996,6,-33
997,6,-30
998,6,-27
999,6,-24
1000,6,-21
1001,6,-18
1002,6,-15
1003,6,-12
1004,6,-9
1005,6,-6
1006,6,-3
1007,6,0
